202448,2024-25,Influenza Hospital Admissions Rate Per 100k,Unnamed: 3,National,1.3
202449,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,1.9
202450,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,2.7
202451,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,4.5
202452,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,8.0
202501,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,11.3
202502,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,9.1
202503,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,9.7
202504,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,11.8
202505,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,14.9
202506,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,15.5
202507,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,12.9
202439,2024-25,Influenza Hospital Admissions,,National,223.0
202440,2024-25,Influenza Hospital Admissions,,National,287.0
202441,2024-25,Influenza Hospital Admissions,,National,295.0
202442,2024-25,Influenza Hospital Admissions,,National,553.0
202443,2024-25,Influenza Hospital Admissions,,National,1082.0
202444,2024-25,Influenza Hospital Admissions,,National,976.0
202445,2024-25,Influenza Hospital Admissions,,National,2033.0
202446,2024-25,Influenza Hospital Admissions,,National,2441.0
202447,2024-25,Influenza Hospital Admissions,,National,3090.0
202448,2024-25,Influenza Hospital Admissions,,National,4347.0
202449,2024-25,Influenza Hospital Admissions,,National,6355.0
202450,2024-25,Influenza Hospital Admissions,,National,9141.0
202451,2024-25,Influenza Hospital Admissions,,National,15261.0
202452,2024-25,Influenza Hospital Admissions,,National,26999.0
202501,2024-25,Influenza Hospital Admissions,,National,38155.0
202502,2024-25,Influenza Hospital Admissions,,National,30702.0
202503,2024-25,Influenza Hospital Admissions,,National,32570.0
202504,2024-25,Influenza Hospital Admissions,,National,39965.0
202505,2024-25,Influenza Hospital Admissions,,National,50329.0
202506,2024-25,Influenza Hospital Admissions,,National,52447.0
202507,2024-25,Influenza Hospital Admissions,,National,43411.0
202439,2024-25,Average patients with influenza in ICU,,National,21.27
202440,2024-25,Average patients with influenza in ICU,,National,22.52
202441,2024-25,Average patients with influenza in ICU,,National,21.0
202442,2024-25,Average patients with influenza in ICU,,National,72.0
202443,2024-25,Average patients with influenza in ICU,,National,178.0
202444,2024-25,Average patients with influenza in ICU,,National,113.0
202445,2024-25,Average patients with influenza in ICU,,National,205.0
202446,2024-25,Average patients with influenza in ICU,,National,234.0
202447,2024-25,Average patients with influenza in ICU,,National,276.0
202448,2024-25,Average patients with influenza in ICU,,National,389.0
202449,2024-25,Average patients with influenza in ICU,,National,514.0
202450,2024-25,Average patients with influenza in ICU,,National,707.0
202451,2024-25,Average patients with influenza in ICU,,National,1076.0
202452,2024-25,Average patients with influenza in ICU,,National,1759.0
202501,2024-25,Average patients with influenza in ICU,,National,3077.0
202502,2024-25,Average patients with influenza in ICU,,National,3216.0
202503,2024-25,Average patients with influenza in ICU,,National,3431.0
202504,2024-25,Average patients with influenza in ICU,,National,3937.0
202505,2024-25,Average patients with influenza in ICU,,National,4942.0
202506,2024-25,Average patients with influenza in ICU,,National,5597.0
202507,2024-25,Average patients with influenza in ICU,,National,5357.0
202439,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.1
202440,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.1
202441,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.1
202442,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.2
202443,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.3
202444,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.3
202445,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.6
202446,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.7
202447,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,0.9
202448,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,1.3
202449,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,1.9
202450,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,2.7
202451,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,4.5
202452,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,8.0
202501,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,11.3
202502,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,9.1
202503,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,9.7
202504,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,11.8
202505,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,14.9
202506,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,15.6
202507,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,13.2
202508,2024-25,Influenza Hospital Admissions Rate Per 100k,,National,10.9
202439,2024-25,Influenza Hospital Admissions,,National,223.0
202440,2024-25,Influenza Hospital Admissions,,National,287.0
202441,2024-25,Influenza Hospital Admissions,,National,295.0
202442,2024-25,Influenza Hospital Admissions,,National,553.0
202443,2024-25,Influenza Hospital Admissions,,National,1082.0
202444,2024-25,Influenza Hospital Admissions,,National,976.0
202445,2024-25,Influenza Hospital Admissions,,National,2033.0
202446,2024-25,Influenza Hospital Admissions,,National,2441.0
202447,2024-25,Influenza Hospital Admissions,,National,3090.0
202448,2024-25,Influenza Hospital Admissions,,National,4347.0
202449,2024-25,Influenza Hospital Admissions,,National,6355.0
202450,2024-25,Influenza Hospital Admissions,,National,9144.0
202451,2024-25,Influenza Hospital Admissions,,National,15262.0
202452,2024-25,Influenza Hospital Admissions,,National,27003.0
202501,2024-25,Influenza Hospital Admissions,,National,38164.0
202502,2024-25,Influenza Hospital Admissions,,National,30705.0
202503,2024-25,Influenza Hospital Admissions,,National,32566.0
202504,2024-25,Influenza Hospital Admissions,,National,39962.0
202505,2024-25,Influenza Hospital Admissions,,National,50331.0
202506,2024-25,Influenza Hospital Admissions,,National,52549.0
202507,2024-25,Influenza Hospital Admissions,,National,44478.0
202508,2024-25,Influenza Hospital Admissions,,National,36657.0
202439,2024-25,Average patients with influenza in ICU,,National,21.27
202440,2024-25,Average patients with influenza in ICU,,National,22.52
202441,2024-25,Average patients with influenza in ICU,,National,21.0
202442,2024-25,Average patients with influenza in ICU,,National,72.0
202443,2024-25,Average patients with influenza in ICU,,National,178.0
202444,2024-25,Average patients with influenza in ICU,,National,113.0
202445,2024-25,Average patients with influenza in ICU,,National,205.0
202446,2024-25,Average patients with influenza in ICU,,National,234.0
202447,2024-25,Average patients with influenza in ICU,,National,276.0
202448,2024-25,Average patients with influenza in ICU,,National,389.0
202449,2024-25,Average patients with influenza in ICU,,National,514.0
202450,2024-25,Average patients with influenza in ICU,,National,707.0
202451,2024-25,Average patients with influenza in ICU,,National,1074.0
202452,2024-25,Average patients with influenza in ICU,,National,1759.0
202501,2024-25,Average patients with influenza in ICU,,National,3077.0
202502,2024-25,Average patients with influenza in ICU,,National,3216.0
202503,2024-25,Average patients with influenza in ICU,,National,3432.0
202504,2024-25,Average patients with influenza in ICU,,National,3937.0
202505,2024-25,Average patients with influenza in ICU,,National,4944.0
202506,2024-25,Average patients with influenza in ICU,,National,5609.0
202507,2024-25,Average patients with influenza in ICU,,National,5506.0
202508,2024-25,Average patients with influenza in ICU,,National,4929.0
